序號,答案
20240508151008,8.77
20240508152008,0.0
20240508153008,9.17
20240508154008,9.99
20240508155008,12.08
20240508160008,9.62
20240508161008,0.0
20240508162008,0.0
20240508163008,0.3
20240508164008,14.09
20240508165008,8.8
20240521090008,10.05
20240521091008,5.45
20240521092008,15.89
20240521093008,4.98
20240521094008,6.79
20240521095008,21.45
20240521100008,34.31
20240521101008,12.48
20240521102008,145.71
20240521103008,145.87
20240521104008,243.5
20240521105008,475.61
20240521110008,139.67
20240521111008,70.76
20240521112008,315.84
20240521113008,301.14
20240521114008,67.29
20240521115008,30.94
20240521120008,0.0
20240521121008,34.02
20240521122008,3.53
20240521123008,146.61
20240521124008,270.0
20240521125008,191.7
20240521130008,160.47
20240521131008,121.47
20240521132008,57.91
20240521133008,8.54
20240521134008,7.73
20240521135008,0.0
20240521140008,28.03
20240521141008,17.29
20240521142008,14.15
20240521143008,29.52
20240521144008,41.41
20240521145008,15.43
20240521150008,20.51
20240521151008,22.92
20240521152008,41.37
20240521153008,38.59
20240521154008,22.57
20240521155008,14.44
20240521160008,19.07
20240521161008,17.97
20240521162008,4.26
20240521163008,3.01
20240521164008,0.84
20240521165008,0.0
20240618090008,81.72
20240618091008,79.87
20240618092008,101.65
20240618093008,68.84
20240618094008,21.0
20240618095008,25.7
20240618100008,0.0
20240618101008,0.0
20240618102008,0.0
20240618103008,0.0
20240618104008,0.0
20240618105008,0.0
20240618110008,0.0
20240618111008,0.0
20240618112008,0.0
20240618113008,35.47
20240618114008,93.86
20240618115008,252.08
20240618120008,314.54
20240618121008,206.49
20240618122008,177.31
20240618123008,131.06
20240618124008,213.2
20240618125008,25.0
20240618130008,183.35
20240618131008,398.62
20240618132008,270.25
20240618133008,224.61
20240618134008,216.3
20240618135008,179.39
20240618140008,48.77
20240618141008,102.84
20240618142008,303.11
20240618143008,189.49
20240618144008,282.51
20240618145008,508.79
20240618150008,176.94
20240618151008,0.0
20240618152008,0.0
20240618153008,0.0
20240618154008,0.0
20240618155008,0.05
20240618160008,0.0
20240618161008,0.0
20240618162008,0.0
20240618163008,0.0
20240618164008,7.35
20240618165008,1.27
20240630090008,0.0
20240630091008,29.64
20240630092008,112.75
20240630093008,5.86
20240630094008,96.16
20240630095008,124.1
20240630100008,81.49
20240630101008,0.0
20240630102008,141.13
20240630103008,240.88
20240630104008,318.35
20240630105008,428.23
20240630110008,266.5
20240630111008,350.84
20240630112008,405.81
20240630113008,361.61
20240630114008,679.77
20240630115008,612.8
20240630120008,607.06
20240630121008,822.16
20240630122008,943.95
20240630123008,1055.45
20240630124008,1110.7
20240630125008,975.83
20240630130008,1040.72
20240630131008,1030.71
20240630132008,1003.95
20240630133008,849.66
20240630134008,635.27
20240630135008,773.51
20240630140008,821.18
20240630141008,750.61
20240630142008,834.85
20240630143008,501.95
20240630144008,323.77
20240630145008,252.26
20240630150008,254.58
20240630151008,345.73
20240630152008,501.16
20240630153008,8.98
20240630154008,60.41
20240630155008,126.34
20240630160008,22.15
20240630161008,0.0
20240630162008,29.41
20240630163008,0.0
20240630164008,0.0
20240630165008,0.0
20240702090008,9.65
20240702091008,10.93
20240702092008,0.0
20240702093008,0.0
20240702094008,0.0
20240702095008,0.0
20240702100008,0.0
20240702101008,0.0
20240702102008,195.15
20240702103008,161.12
20240702104008,99.82
20240702105008,88.79
20240702110008,102.11
20240702111008,66.17
20240702112008,0.0
20240702113008,66.45
20240702114008,145.86
20240702115008,129.37
20240702120008,428.52
20240702121008,636.67
20240702122008,872.16
20240702123008,1305.62
20240702124008,1229.02
20240702125008,1028.1
20240702130008,1224.81
20240702131008,969.82
20240702132008,689.92
20240702133008,997.12
20240702134008,1138.23
20240702135008,935.39
20240702140008,505.34
20240702141008,443.93
20240702142008,44.0
20240702143008,116.27
20240702144008,83.04
20240702145008,5.4
20240702150008,89.75
20240702151008,0.0
20240702152008,42.83
20240702153008,40.6
20240702154008,0.0
20240702155008,0.0
20240702160008,18.28
20240702161008,32.34
20240702162008,1.76
20240702163008,0.0
20240702164008,5.67
20240702165008,0.0
20240812090008,0.0
20240812091008,26.04
20240812092008,79.33
20240812093008,60.82
20240812094008,46.88
20240812095008,139.79
20240812100008,38.33
20240812101008,149.02
20240812102008,201.6
20240812103008,111.73
20240812104008,229.11
20240812105008,1066.04
20240812110008,1052.88
20240812111008,912.32
20240812112008,1296.41
20240812113008,859.25
20240812114008,1040.07
20240812115008,1117.27
20240812120008,672.49
20240812121008,1181.16
20240812122008,1419.34
20240812123008,1280.03
20240812124008,1178.02
20240812125008,1232.7
20240812130008,1427.23
20240812131008,1244.17
20240812132008,1347.27
20240812133008,1250.19
20240812134008,981.73
20240812135008,1024.81
20240812140008,380.74
20240812141008,323.18
20240812142008,455.17
20240812143008,440.37
20240812144008,133.64
20240812145008,90.91
20240812150008,104.2
20240812151008,86.06
20240812152008,140.58
20240812153008,74.79
20240812154008,37.26
20240812155008,36.61
20240812160008,27.62
20240812161008,0.0
20240812162008,11.6
20240812163008,0.0
20240812164008,0.0
20240812165008,0.0
20240828090008,45.77
20240828091008,0.0
20240828092008,78.01
20240828093008,17.73
20240828094008,0.0
20240828095008,0.0
20240828100008,32.4
20240828101008,126.76
20240828102008,165.72
20240828103008,55.77
20240828104008,287.57
20240828105008,788.6
20240828110008,1009.84
20240828111008,901.67
20240828112008,1264.81
20240828113008,1001.92
20240828114008,1219.06
20240828115008,1452.62
20240828120008,1216.55
20240828121008,1291.27
20240828122008,1382.7
20240828123008,1362.58
20240828124008,1017.32
20240828125008,1212.1
20240828130008,1504.49
20240828131008,1454.51
20240828132008,1481.41
20240828133008,1273.42
20240828134008,1084.9
20240828135008,992.37
20240828140008,1054.67
20240828141008,1313.68
20240828142008,1258.09
20240828143008,1061.83
20240828144008,777.19
20240828145008,153.79
20240828150008,113.98
20240828151008,320.81
20240828152008,364.53
20240828153008,214.61
20240828154008,74.7
20240828155008,35.98
20240828160008,24.12
20240828161008,0.0
20240828162008,22.24
20240828163008,0.0
20240828164008,0.0
20240828165008,0.0
20240307090010,6.68
20240307091010,16.79
20240307092010,0.0
20240307093010,0.0
20240307094010,10.14
20240307095010,11.91
20240307100010,16.98
20240307101010,18.23
20240307102010,2.42
20240307103010,7.02
20240307104010,41.46
20240307105010,59.28
20240307110010,28.28
20240307111010,16.24
20240307112010,6.13
20240307113010,9.18
20240307114010,38.16
20240307115010,64.75
20240307120010,41.44
20240307121010,21.96
20240307122010,12.62
20240307123010,25.64
20240307124010,11.12
20240307125010,43.35
20240307130010,48.17
20240307131010,24.97
20240307132010,25.27
20240307133010,14.44
20240307134010,0.0
20240307135010,0.0
20240307140010,10.7
20240307141010,17.98
20240307142010,26.49
20240307143010,0.0
20240307144010,16.7
20240307145010,0.0
20240307150010,16.75
20240307151010,5.22
20240307152010,0.0
20240307153010,0.0
20240307154010,21.25
20240307155010,0.0
20240307160010,11.15
20240307161010,0.21
20240307162010,0.0
20240307163010,0.0
20240307164010,2.44
20240307165010,0.0
20240310090010,9.23
20240310091010,42.06
20240310092010,10.37
20240310093010,15.64
20240310094010,53.77
20240310095010,0.0
20240310100010,20.53
20240310101010,43.27
20240310102010,46.4
20240310103010,24.57
20240310104010,74.56
20240310105010,10.91
20240310110010,38.43
20240310111010,47.06
20240310112010,60.32
20240310113010,32.7
20240310114010,68.43
20240310115010,23.97
20240310120010,33.43
20240310121010,56.91
20240310122010,56.44
20240310123010,2.58
20240310124010,69.94
20240310125010,23.74
20240310130010,25.84
20240310131010,91.08
20240310132010,42.45
20240310133010,33.26
20240310134010,18.5
20240310135010,10.33
20240310140010,7.95
20240310141010,82.98
20240310142010,62.03
20240310143010,23.51
20240310144010,65.52
20240310145010,7.49
20240310150010,28.72
20240310151010,94.32
20240310152010,73.56
20240310153010,45.27
20240310154010,65.37
20240310155010,21.2
20240310160010,4.75
20240310161010,53.48
20240310162010,29.74
20240310163010,4.12
20240310164010,4.16
20240310165010,0.0
20240423090010,27.04
20240423091010,40.3
20240423092010,0.0
20240423093010,0.0
20240423094010,0.0
20240423095010,0.0
20240423100010,15.56
20240423101010,92.22
20240423102010,87.14
20240423103010,135.82
20240423104010,44.54
20240423105010,26.16
20240423110010,38.27
20240423111010,33.34
20240423112010,0.0
20240423113010,76.18
20240423114010,41.05
20240423115010,10.88
20240423120010,0.0
20240423121010,0.0
20240423122010,0.0
20240423123010,22.54
20240423124010,17.46
20240423125010,48.38
20240423130010,0.0
20240423131010,3.56
20240423132010,0.0
20240423133010,0.0
20240423134010,24.56
20240423135010,50.66
20240423140010,10.99
20240423141010,48.37
20240423142010,45.83
20240423143010,38.16
20240423144010,27.91
20240423145010,29.9
20240423150010,2.88
20240423151010,24.33
20240423152010,32.71
20240423153010,36.02
20240423154010,7.64
20240423155010,0.0
20240423160010,14.34
20240423161010,10.23
20240423162010,12.33
20240423163010,3.38
20240423164010,8.47
20240423165010,0.0
20240519090010,28.74
20240519091010,23.1
20240519092010,27.09
20240519093010,10.76
20240519094010,5.93
20240519095010,3.67
20240519100010,59.18
20240519101010,27.39
20240519102010,27.51
20240519103010,39.88
20240519104010,62.44
20240519105010,10.73
20240519110010,37.12
20240519111010,51.69
20240519112010,79.95
20240519113010,44.54
20240519114010,117.64
20240519115010,88.5
20240519120010,15.01
20240519121010,5.12
20240519122010,0.0
20240519123010,14.84
20240519124010,22.66
20240519125010,50.23
20240519130010,8.77
20240519131010,12.76
20240519132010,2.59
20240519133010,37.24
20240519134010,55.87
20240519135010,49.3
20240519140010,52.51
20240519141010,45.36
20240519142010,38.37
20240519143010,64.46
20240519144010,55.93
20240519145010,90.21
20240519150010,89.77
20240519151010,41.2
20240519152010,32.75
20240519153010,59.32
20240519154010,119.47
20240519155010,91.16
20240519160010,17.27
20240519161010,0.0
20240519162010,0.0
20240519163010,15.06
20240519164010,0.0
20240519165010,0.0
20240619090010,174.24
20240619091010,282.03
20240619092010,321.75
20240619093010,325.76
20240619094010,334.37
20240619095010,463.85
20240619100010,720.26
20240619101010,929.13
20240619102010,1048.3
20240619103010,762.14
20240619104010,618.71
20240619105010,992.16
20240619110010,838.92
20240619111010,840.64
20240619112010,954.08
20240619113010,846.38
20240619114010,1023.6
20240619115010,915.62
20240619120010,1013.4
20240619121010,972.23
20240619122010,1041.89
20240619123010,826.47
20240619124010,214.79
20240619125010,635.41
20240619130010,566.37
20240619131010,98.67
20240619132010,462.66
20240619133010,5.23
20240619134010,129.69
20240619135010,281.32
20240619140010,320.84
20240619141010,0.0
20240619142010,0.0
20240619143010,0.0
20240619144010,0.0
20240619145010,0.0
20240619150010,0.0
20240619151010,0.0
20240619152010,0.0
20240619153010,3.57
20240619154010,0.0
20240619155010,0.0
20240619160010,0.0
20240619161010,0.0
20240619162010,0.0
20240619163010,0.0
20240619164010,0.0
20240619165010,0.0
20240711090010,410.68
20240711091010,522.76
20240711092010,614.56
20240711093010,744.56
20240711094010,851.19
20240711095010,910.99
20240711100010,953.98
20240711101010,1012.89
20240711102010,1072.82
20240711103010,1106.58
20240711104010,1246.12
20240711105010,1082.53
20240711110010,1329.54
20240711111010,1410.44
20240711112010,1379.13
20240711113010,1324.72
20240711114010,1428.03
20240711115010,1434.37
20240711120010,1585.31
20240711121010,1382.05
20240711122010,1392.48
20240711123010,1323.14
20240711124010,1191.95
20240711125010,267.92
20240711130010,142.79
20240711131010,65.57
20240711132010,257.31
20240711133010,165.25
20240711134010,238.58
20240711135010,121.89
20240711140010,161.84
20240711141010,0.0
20240711142010,0.0
20240711143010,0.0
20240711144010,0.0
20240711145010,0.0
20240711150010,0.0
20240711151010,4.5
20240711152010,0.0
20240711153010,0.0
20240711154010,0.0
20240711155010,4.26
20240711160010,0.0
20240711161010,15.95
20240711162010,18.49
20240711163010,0.0
20240711164010,0.0
20240711165010,13.01
20240207090017,169.66
20240207091017,265.47
20240207092017,409.87
20240207093017,424.6
20240207094017,504.47
20240207095017,574.19
20240207100017,185.18
20240207101017,241.21
20240207102017,222.28
20240207103017,252.78
20240207104017,281.75
20240207105017,321.24
20240207110017,85.89
20240207111017,88.94
20240207112017,63.72
20240207113017,88.31
20240207114017,101.22
20240207115017,28.69
20240207120017,37.46
20240207121017,62.93
20240207122017,40.66
20240207123017,68.22
20240207124017,37.96
20240207125017,0.0
20240207130017,12.2
20240207131017,56.33
20240207132017,27.17
20240207133017,43.15
20240207134017,0.0
20240207135017,0.0
20240207140017,3.72
20240207141017,28.97
20240207142017,20.01
20240207143017,5.43
20240207144017,27.88
20240207145017,0.0
20240207150017,53.05
20240207151017,34.97
20240207152017,23.23
20240207153017,34.06
20240207154017,29.56
20240207155017,0.0
20240207160017,35.02
20240207161017,54.31
20240207162017,22.6
20240207163017,17.21
20240207164017,24.82
20240207165017,0.0
20240224090017,36.68
20240224091017,100.72
20240224092017,144.38
20240224093017,104.24
20240224094017,54.71
20240224095017,139.72
20240224100017,183.65
20240224101017,304.34
20240224102017,255.28
20240224103017,243.08
20240224104017,228.74
20240224105017,337.23
20240224110017,136.67
20240224111017,205.96
20240224112017,168.01
20240224113017,131.0
20240224114017,106.24
20240224115017,209.72
20240224120017,99.51
20240224121017,131.65
20240224122017,123.01
20240224123017,79.41
20240224124017,81.09
20240224125017,28.69
20240224130017,64.26
20240224131017,103.39
20240224132017,80.09
20240224133017,97.28
20240224134017,42.08
20240224135017,0.0
20240224140017,36.91
20240224141017,44.23
20240224142017,51.74
20240224143017,18.1
20240224144017,0.0
20240224145017,0.0
20240224150017,20.12
20240224151017,43.62
20240224152017,44.22
20240224153017,5.64
20240224154017,0.0
20240224155017,0.0
20240224160017,11.81
20240224161017,24.63
20240224162017,23.06
20240224163017,13.69
20240224164017,0.0
20240224165017,0.0
20240318090017,0.0
20240318091017,56.04
20240318092017,49.74
20240318093017,20.43
20240318094017,19.93
20240318095017,0.0
20240318100017,69.38
20240318101017,72.68
20240318102017,38.25
20240318103017,33.75
20240318104017,54.83
20240318105017,21.29
20240318110017,46.77
20240318111017,56.33
20240318112017,82.1
20240318113017,40.73
20240318114017,40.43
20240318115017,26.5
20240318120017,53.41
20240318121017,65.41
20240318122017,35.52
20240318123017,43.66
20240318124017,24.84
20240318125017,0.0
20240318130017,11.89
20240318131017,19.97
20240318132017,0.89
20240318133017,28.35
20240318134017,0.0
20240318135017,0.0
20240318140017,4.5
20240318141017,23.42
20240318142017,0.0
20240318143017,0.0
20240318144017,0.0
20240318145017,0.0
20240318150017,2.94
20240318151017,11.39
20240318152017,0.0
20240318153017,0.0
20240318154017,0.0
20240318155017,0.0
20240318160017,3.75
20240318161017,17.89
20240318162017,0.0
20240318163017,0.0
20240318164017,0.0
20240318165017,0.0
20240509090017,100.29
20240509091017,145.72
20240509092017,220.7
20240509093017,339.71
20240509094017,431.62
20240509095017,505.13
20240509100017,338.99
20240509101017,373.97
20240509102017,595.41
20240509103017,444.24
20240509104017,475.94
20240509105017,483.7
20240509110017,835.28
20240509111017,897.65
20240509112017,485.42
20240509113017,328.57
20240509114017,273.73
20240509115017,223.89
20240509120017,209.92
20240509121017,197.72
20240509122017,175.97
20240509123017,167.26
20240509124017,153.31
20240509125017,190.82
20240509130017,161.38
20240509131017,262.87
20240509132017,204.37
20240509133017,170.08
20240509134017,114.9
20240509135017,115.75
20240509140017,78.38
20240509141017,43.05
20240509142017,36.97
20240509143017,30.99
20240509144017,36.92
20240509145017,42.41
20240509150017,29.1
20240509151017,5.1
20240509152017,18.49
20240509153017,33.24
20240509154017,39.2
20240509155017,21.05
20240509160017,0.41
20240509161017,0.0
20240509162017,0.0
20240509163017,0.0
20240509164017,0.0
20240509165017,35.79
20240602090017,0.0
20240602091017,6.6
20240602092017,0.0
20240602093017,0.0
20240602094017,0.0
20240602095017,16.43
20240602100017,8.09
20240602101017,19.46
20240602102017,0.0
20240602103017,36.09
20240602104017,7.2
20240602105017,10.41
20240602110017,1.21
20240602111017,28.27
20240602112017,12.74
20240602113017,10.37
20240602114017,0.0
20240602115017,0.0
20240602120017,0.0
20240602121017,0.0
20240602122017,0.0
20240602123017,0.0
20240602124017,0.0
20240602125017,0.0
20240602130017,0.0
20240602131017,12.56
20240602132017,0.0
20240602133017,25.41
20240602134017,14.92
20240602135017,0.0
20240602140017,0.0
20240602141017,0.0
20240602142017,0.0
20240602143017,0.0
20240602144017,0.0
20240602145017,0.0
20240602150017,0.0
20240602151017,0.0
20240602152017,2.13
20240602153017,7.67
20240602154017,16.42
20240602155017,26.81
20240602160017,0.0
20240602161017,2.14
20240602162017,0.0
20240602163017,14.35
20240602164017,6.7
20240602165017,1.58
20240604090017,537.63
20240604091017,421.3
20240604092017,381.24
20240604093017,565.37
20240604094017,480.98
20240604095017,590.51
20240604100017,842.02
20240604101017,722.74
20240604102017,538.89
20240604103017,448.82
20240604104017,626.91
20240604105017,510.6
20240604110017,478.29
20240604111017,224.49
20240604112017,208.12
20240604113017,229.48
20240604114017,253.54
20240604115017,260.35
20240604120017,315.56
20240604121017,201.8
20240604122017,179.67
20240604123017,162.72
20240604124017,168.5
20240604125017,145.53
20240604130017,151.78
20240604131017,139.33
20240604132017,130.17
20240604133017,123.08
20240604134017,158.81
20240604135017,168.75
20240604140017,160.51
20240604141017,126.54
20240604142017,157.05
20240604143017,160.6
20240604144017,115.63
20240604145017,130.15
20240604150017,89.99
20240604151017,29.7
20240604152017,30.02
20240604153017,51.46
20240604154017,40.23
20240604155017,1.03
20240604160017,7.41
20240604161017,0.0
20240604162017,0.0
20240604163017,18.55
20240604164017,15.12
20240604165017,0.0
20240609090017,522.25
20240609091017,792.75
20240609092017,518.42
20240609093017,623.44
20240609094017,461.02
20240609095017,555.54
20240609100017,396.1
20240609101017,302.85
20240609102017,247.02
20240609103017,285.64
20240609104017,254.05
20240609105017,230.52
20240609110017,369.72
20240609111017,297.38
20240609112017,289.9
20240609113017,307.73
20240609114017,230.03
20240609115017,278.88
20240609120017,87.41
20240609121017,27.92
20240609122017,18.72
20240609123017,45.5
20240609124017,46.72
20240609125017,51.68
20240609130017,0.0
20240609131017,19.35
20240609132017,42.08
20240609133017,26.75
20240609134017,61.48
20240609135017,28.71
20240609140017,10.9
20240609141017,5.06
20240609142017,3.55
20240609143017,0.0
20240609144017,0.0
20240609145017,0.0
20240609150017,3.01
20240609151017,8.5
20240609152017,0.0
20240609153017,0.0
20240609154017,2.0
20240609155017,0.0
20240609160017,0.0
20240609161017,7.19
20240609162017,0.0
20240609163017,7.78
20240609164017,1.79
20240609165017,0.0
20240709090017,945.97
20240709091017,998.59
20240709092017,1043.74
20240709093017,1122.76
20240709094017,1172.26
20240709095017,1184.73
20240709100017,1197.48
20240709101017,1195.84
20240709102017,1330.52
20240709103017,1354.14
20240709104017,1293.01
20240709105017,1253.09
20240709110017,1418.42
20240709111017,1322.95
20240709112017,1242.49
20240709113017,1253.67
20240709114017,1264.71
20240709115017,1254.2
20240709120017,1328.08
20240709121017,985.46
20240709122017,1303.13
20240709123017,1071.22
20240709124017,1091.72
20240709125017,1077.53
20240709130017,1075.27
20240709131017,502.59
20240709132017,626.02
20240709133017,706.84
20240709134017,450.3
20240709135017,742.61
20240709140017,736.29
20240709141017,507.73
20240709142017,298.65
20240709143017,274.31
20240709144017,471.52
20240709145017,183.68
20240709150017,67.98
20240709151017,0.0
20240709152017,0.0
20240709153017,97.35
20240709154017,0.0
20240709155017,8.29
20240709160017,94.69
20240709161017,76.41
20240709162017,64.46
20240709163017,14.89
20240709164017,37.72
20240709165017,50.4
20240106090001,527.73
20240106091001,598.26
20240106092001,716.31
20240106093001,735.77
20240106094001,849.33
20240106095001,972.21
20240106100001,854.75
20240106101001,891.8
20240106102001,1039.45
20240106103001,1014.43
20240106104001,1060.97
20240106105001,1028.4
20240106110001,1016.17
20240106111001,1097.68
20240106112001,1163.21
20240106113001,1130.06
20240106114001,1090.93
20240106115001,1037.98
20240106120001,1117.33
20240106121001,1039.95
20240106122001,1038.67
20240106123001,1039.34
20240106124001,968.22
20240106125001,802.01
20240106130001,835.88
20240106131001,674.12
20240106132001,780.77
20240106133001,509.5
20240106134001,553.48
20240106135001,478.35
20240106140001,225.95
20240106141001,198.48
20240106142001,197.29
20240106143001,195.52
20240106144001,169.79
20240106145001,151.07
20240106150001,112.19
20240106151001,50.61
20240106152001,123.67
20240106153001,33.38
20240106154001,73.08
20240106155001,64.16
20240106160001,45.51
20240106161001,18.41
20240106162001,85.97
20240106163001,0.0
20240106164001,4.32
20240106165001,76.1
20240111090001,147.23
20240111091001,253.33
20240111092001,176.86
20240111093001,176.79
20240111094001,205.12
20240111095001,251.13
20240111100001,226.19
20240111101001,332.6
20240111102001,243.42
20240111103001,256.21
20240111104001,256.01
20240111105001,318.79
20240111110001,379.93
20240111111001,487.14
20240111112001,364.76
20240111113001,287.65
20240111114001,383.59
20240111115001,486.67
20240111120001,441.48
20240111121001,490.34
20240111122001,318.32
20240111123001,288.3
20240111124001,233.94
20240111125001,370.82
20240111130001,245.07
20240111131001,327.21
20240111132001,272.35
20240111133001,211.11
20240111134001,239.71
20240111135001,263.58
20240111140001,122.17
20240111141001,162.49
20240111142001,152.67
20240111143001,64.65
20240111144001,95.46
20240111145001,96.43
20240111150001,77.14
20240111151001,128.96
20240111152001,113.89
20240111153001,46.25
20240111154001,77.43
20240111155001,162.92
20240111160001,85.07
20240111161001,161.35
20240111162001,109.72
20240111163001,44.95
20240111164001,106.39
20240111165001,107.93
20240213090001,539.93
20240213091001,679.02
20240213092001,790.12
20240213093001,824.99
20240213094001,957.37
20240213095001,1081.29
20240213100001,1036.63
20240213101001,1126.33
20240213102001,1231.25
20240213103001,1279.56
20240213104001,1151.13
20240213105001,1134.05
20240213110001,1441.54
20240213111001,1335.95
20240213112001,1543.17
20240213113001,1159.45
20240213114001,1103.17
20240213115001,1037.53
20240213120001,1023.35
20240213121001,818.6
20240213122001,906.58
20240213123001,886.04
20240213124001,758.48
20240213125001,659.74
20240213130001,351.0
20240213131001,359.71
20240213132001,312.79
20240213133001,318.85
20240213134001,282.37
20240213135001,387.28
20240213140001,254.73
20240213141001,250.58
20240213142001,252.16
20240213143001,172.53
20240213144001,148.36
20240213145001,302.13
20240213150001,206.04
20240213151001,281.22
20240213152001,226.06
20240213153001,96.05
20240213154001,87.51
20240213155001,182.45
20240213160001,123.34
20240213161001,181.73
20240213162001,172.91
20240213163001,94.57
20240213164001,61.22
20240213165001,148.79
20240508090001,193.74
20240508091001,109.12
20240508092001,113.85
20240508093001,112.35
20240508094001,78.93
20240508095001,103.24
20240508100001,103.34
20240508101001,116.32
20240508102001,81.08
20240508103001,53.63
20240508104001,33.69
20240508105001,50.01
20240508110001,31.33
20240508111001,44.78
20240508112001,78.17
20240508113001,57.41
20240508114001,89.49
20240508115001,117.3
20240508120001,131.54
20240508121001,97.09
20240508122001,186.29
20240508123001,65.49
20240508124001,36.62
20240508125001,26.27
20240508130001,5.41
20240508131001,1.56
20240508132001,11.66
20240508133001,5.19
20240508134001,3.05
20240508135001,0.0
20240508140001,15.75
20240508141001,18.59
20240508142001,54.89
20240508143001,14.55
20240508144001,0.0
20240508145001,4.07
20240508150001,7.66
20240508151001,0.0
20240508152001,0.0
20240508153001,8.51
20240508154001,0.0
20240508155001,0.0
20240508160001,0.0
20240508161001,0.0
20240508162001,0.0
20240508163001,0.0
20240508164001,0.0
20240508165001,0.0
20240510090001,685.05
20240510091001,1036.67
20240510092001,939.14
20240510093001,978.85
20240510094001,707.38
20240510095001,728.09
20240510100001,741.1
20240510101001,520.88
20240510102001,686.48
20240510103001,767.42
20240510104001,719.81
20240510105001,826.09
20240510110001,1017.53
20240510111001,957.12
20240510112001,809.75
20240510113001,1211.26
20240510114001,1069.88
20240510115001,656.94
20240510120001,1185.73
20240510121001,485.26
20240510122001,1320.12
20240510123001,985.53
20240510124001,1257.44
20240510125001,1091.86
20240510130001,566.12
20240510131001,99.89
20240510132001,226.1
20240510133001,525.28
20240510134001,167.33
20240510135001,209.2
20240510140001,176.21
20240510141001,146.53
20240510142001,106.08
20240510143001,120.47
20240510144001,139.95
20240510145001,118.89
20240510150001,112.77
20240510151001,121.91
20240510152001,117.94
20240510153001,94.07
20240510154001,83.31
20240510155001,82.15
20240510160001,86.38
20240510161001,138.98
20240510162001,69.95
20240510163001,49.31
20240510164001,16.02
20240510165001,25.83
20240524090001,33.6
20240524091001,56.04
20240524092001,110.98
20240524093001,105.46
20240524094001,100.96
20240524095001,265.39
20240524100001,89.45
20240524101001,70.89
20240524102001,147.22
20240524103001,149.98
20240524104001,120.33
20240524105001,80.75
20240524110001,73.66
20240524111001,46.68
20240524112001,126.39
20240524113001,265.68
20240524114001,157.6
20240524115001,25.78
20240524120001,80.83
20240524121001,119.77
20240524122001,126.82
20240524123001,153.28
20240524124001,237.57
20240524125001,377.19
20240524130001,523.45
20240524131001,305.49
20240524132001,266.32
20240524133001,121.24
20240524134001,91.29
20240524135001,58.81
20240524140001,35.93
20240524141001,4.3
20240524142001,0.0
20240524143001,0.0
20240524144001,0.0
20240524145001,0.0
20240524150001,0.0
20240524151001,0.0
20240524152001,0.0
20240524153001,0.0
20240524154001,0.0
20240524155001,0.0
20240524160001,0.0
20240524161001,0.0
20240524162001,0.0
20240524163001,0.0
20240524164001,0.0
20240524165001,4.02
20240623090001,418.16
20240623091001,990.4
20240623092001,417.59
20240623093001,50.92
20240623094001,848.36
20240623095001,1053.61
20240623100001,1095.5
20240623101001,1160.86
20240623102001,1169.28
20240623103001,1155.99
20240623104001,1155.81
20240623105001,1191.15
20240623110001,1039.36
20240623111001,1250.56
20240623112001,1202.97
20240623113001,1243.44
20240623114001,1213.92
20240623115001,1250.27
20240623120001,1185.61
20240623121001,1191.45
20240623122001,1182.86
20240623123001,1210.44
20240623124001,819.69
20240623125001,1131.6
20240623130001,995.2
20240623131001,1007.0
20240623132001,948.69
20240623133001,915.89
20240623134001,888.77
20240623135001,864.92
20240623140001,739.67
20240623141001,399.03
20240623142001,131.6
20240623143001,287.65
20240623144001,413.97
20240623145001,436.34
20240623150001,427.83
20240623151001,354.66
20240623152001,347.86
20240623153001,280.1
20240623154001,128.9
20240623155001,152.86
20240623160001,44.54
20240623161001,48.57
20240623162001,29.86
20240623163001,18.39
20240623164001,1.88
20240623165001,2.57
20240627090001,546.64
20240627091001,461.29
20240627092001,634.33
20240627093001,639.83
20240627094001,779.28
20240627095001,749.55
20240627100001,917.26
20240627101001,1054.89
20240627102001,956.12
20240627103001,981.35
20240627104001,1033.46
20240627105001,1097.71
20240627110001,1003.58
20240627111001,1014.93
20240627112001,1060.36
20240627113001,1181.96
20240627114001,1175.3
20240627115001,1141.26
20240627120001,1168.67
20240627121001,1210.25
20240627122001,1149.01
20240627123001,1148.15
20240627124001,1109.37
20240627125001,1005.92
20240627130001,1130.8
20240627131001,1089.79
20240627132001,969.82
20240627133001,495.71
20240627134001,248.94
20240627135001,120.47
20240627140001,216.53
20240627141001,355.01
20240627142001,107.94
20240627143001,135.44
20240627144001,114.38
20240627145001,2.72
20240627150001,59.5
20240627151001,82.07
20240627152001,61.77
20240627153001,60.41
20240627154001,52.25
20240627155001,26.61
20240627160001,26.44
20240627161001,86.53
20240627162001,61.07
20240627163001,31.11
20240627164001,38.02
20240627165001,8.78
20240713090001,802.53
20240713091001,832.01
20240713092001,926.82
20240713093001,1000.6
20240713094001,1036.96
20240713095001,996.3
20240713100001,1169.9
20240713101001,1132.76
20240713102001,616.12
20240713103001,1197.42
20240713104001,1346.51
20240713105001,1359.14
20240713110001,1308.69
20240713111001,1343.38
20240713112001,1311.89
20240713113001,1235.08
20240713114001,1314.49
20240713115001,1326.53
20240713120001,1273.88
20240713121001,1258.39
20240713122001,1220.95
20240713123001,1228.52
20240713124001,1242.46
20240713125001,1150.15
20240713130001,1100.73
20240713131001,1054.0
