序號,答案
20240706124017,984.17
20240706125017,988.69
20240706130017,944.02
20240706131017,829.24
20240706132017,797.59
20240706133017,834.18
20240706134017,749.78
20240706135017,683.08
20240706140017,585.45
20240706141017,428.97
20240706142017,154.77
20240706143017,184.12
20240706144017,115.83
20240706145017,162.5
20240706150017,101.95
20240706151017,69.7
20240706152017,8.76
20240706153017,60.76
20240706154017,32.78
20240706155017,0.0
20240706160017,0.0
20240706161017,9.51
20240706162017,2.82
20240706163017,45.43
20240706164017,33.44
20240706165017,21.48
20240328090008,62.07
20240328091008,73.97
20240328092008,247.21
20240328093008,184.14
20240328094008,293.62
20240328095008,409.87
20240328100008,358.25
20240328101008,440.14
20240328102008,555.14
20240328103008,539.43
20240328104008,733.8
20240328105008,988.44
20240328110008,1174.59
20240328111008,1199.02
20240328112008,1131.54
20240328113008,1153.38
20240328114008,1152.83
20240328115008,1222.11
20240328120008,1624.39
20240328121008,1002.73
20240328122008,799.31
20240328123008,989.1
20240328124008,900.52
20240328125008,1047.05
20240328130008,1410.49
20240328131008,380.34
20240328132008,205.73
20240328133008,159.56
20240328134008,401.9
20240328135008,67.16
20240328140008,79.57
20240328141008,139.3
20240328142008,96.6
20240328143008,49.91
20240328144008,83.98
20240328145008,60.33
20240328150008,85.32
20240328151008,131.11
20240328152008,134.66
20240328153008,62.88
20240328154008,127.88
20240328155008,191.8
20240328160008,116.12
20240328161008,62.54
20240328162008,110.66
20240328163008,9.38
20240328164008,20.4
20240328165008,25.26
20240508090008,93.7
20240508091008,41.97
20240508092008,30.67
20240508093008,20.72
20240508094008,44.81
20240508095008,36.82
20240508100008,56.71
20240508101008,36.01
20240508102008,36.97
20240508103008,17.01
20240508104008,0.0
20240508105008,0.45
20240508110008,0.0
20240508111008,7.59
20240508112008,8.48
20240508113008,0.0
20240508114008,17.92
20240508115008,28.85
20240508120008,15.53
20240508121008,27.91
20240508122008,57.23
20240508123008,14.32
20240508124008,11.13
20240508125008,8.2
20240508130008,21.54
20240508131008,1.8
20240508132008,0.0
20240508133008,0.0
20240508134008,4.11
20240508135008,15.95
20240508140008,5.77
20240508141008,5.77
20240508142008,15.83
20240508143008,0.93
20240508144008,0.0
20240508145008,1.66
20240508150008,0.0
20240508151008,0.0
20240508152008,8.79
20240508153008,0.72
20240508154008,0.0
20240508155008,0.18
20240508160008,0.0
20240508161008,0.0
20240508162008,3.71
20240508163008,0.0
20240508164008,6.31
20240508165008,0.4
20240521090008,18.06
20240521091008,11.9
20240521092008,3.18
20240521093008,3.09
20240521094008,24.83
20240521095008,22.21
20240521100008,0.0
20240521101008,29.39
20240521102008,160.29
20240521103008,155.26
20240521104008,298.2
20240521105008,422.46
20240521110008,284.36
20240521111008,99.12
20240521112008,248.74
20240521113008,303.74
20240521114008,38.2
20240521115008,33.0
20240521120008,0.0
20240521121008,77.06
20240521122008,13.93
20240521123008,169.25
20240521124008,269.15
20240521125008,185.67
20240521130008,246.84
20240521131008,177.66
20240521132008,100.56
20240521133008,20.87
20240521134008,23.85
20240521135008,10.05
20240521140008,40.54
20240521141008,43.66
20240521142008,25.25
20240521143008,29.58
20240521144008,32.65
20240521145008,38.01
20240521150008,28.77
20240521151008,22.0
20240521152008,32.56
20240521153008,23.18
20240521154008,17.37
20240521155008,13.14
20240521160008,20.48
20240521161008,4.69
20240521162008,0.0
20240521163008,0.0
20240521164008,7.16
20240521165008,1.9
20240618090008,67.43
20240618091008,23.75
20240618092008,85.38
20240618093008,80.38
20240618094008,51.34
20240618095008,81.53
20240618100008,0.0
20240618101008,0.0
20240618102008,0.0
20240618103008,0.0
20240618104008,0.0
20240618105008,0.0
20240618110008,0.0
20240618111008,0.0
20240618112008,0.0
20240618113008,0.0
20240618114008,0.0
20240618115008,172.55
20240618120008,278.21
20240618121008,168.0
20240618122008,157.72
20240618123008,138.44
20240618124008,113.82
20240618125008,0.0
20240618130008,80.31
20240618131008,427.85
20240618132008,203.96
20240618133008,108.91
20240618134008,180.1
20240618135008,138.93
20240618140008,42.15
20240618141008,170.27
20240618142008,269.93
20240618143008,249.39
20240618144008,235.53
20240618145008,526.03
20240618150008,109.7
20240618151008,17.99
20240618152008,0.0
20240618153008,0.0
20240618154008,0.0
20240618155008,0.0
20240618160008,0.0
20240618161008,1.69
20240618162008,0.0
20240618163008,18.58
20240618164008,13.8
20240618165008,17.2
20240630090008,57.0
20240630091008,45.12
20240630092008,83.4
20240630093008,17.49
20240630094008,0.0
20240630095008,62.03
20240630100008,87.84
20240630101008,35.3
20240630102008,7.93
20240630103008,259.78
20240630104008,289.13
20240630105008,315.56
20240630110008,550.43
20240630111008,454.76
20240630112008,561.99
20240630113008,444.82
20240630114008,477.99
20240630115008,555.56
20240630120008,717.75
20240630121008,920.66
20240630122008,990.65
20240630123008,1108.64
20240630124008,1104.36
20240630125008,1098.79
20240630130008,1217.93
20240630131008,1220.58
20240630132008,1149.91
20240630133008,933.25
20240630134008,741.35
20240630135008,758.88
20240630140008,954.3
20240630141008,942.18
20240630142008,1008.08
20240630143008,575.39
20240630144008,360.04
20240630145008,132.17
20240630150008,90.69
20240630151008,186.07
20240630152008,250.06
20240630153008,19.28
20240630154008,37.52
20240630155008,23.56
20240630160008,0.0
20240630161008,0.0
20240630162008,0.0
20240630163008,0.0
20240630164008,0.0
20240630165008,0.0
20240702090008,0.0
20240702091008,0.0
20240702092008,0.0
20240702093008,0.0
20240702094008,0.0
20240702095008,0.0
20240702100008,0.0
20240702101008,0.0
20240702102008,202.21
20240702103008,93.6
20240702104008,77.09
20240702105008,141.64
20240702110008,0.0
20240702111008,0.0
20240702112008,9.02
20240702113008,25.06
20240702114008,55.44
20240702115008,135.9
20240702120008,57.75
20240702121008,212.19
20240702122008,641.91
20240702123008,1339.55
20240702124008,1310.59
20240702125008,1150.76
20240702130008,1286.92
20240702131008,964.71
20240702132008,975.84
20240702133008,1351.8
20240702134008,1343.75
20240702135008,1213.27
20240702140008,686.07
20240702141008,684.83
20240702142008,442.34
20240702143008,128.89
20240702144008,6.73
20240702145008,0.0
20240702150008,0.0
20240702151008,0.0
20240702152008,0.0
20240702153008,0.0
20240702154008,0.0
20240702155008,0.0
20240702160008,0.0
20240702161008,0.0
20240702162008,0.0
20240702163008,0.0
20240702164008,2.61
20240702165008,6.15
20240812090008,0.0
20240812091008,36.6
20240812092008,0.0
20240812093008,0.0
20240812094008,0.0
20240812095008,58.87
20240812100008,136.65
20240812101008,301.93
20240812102008,246.36
20240812103008,41.28
20240812104008,198.69
20240812105008,912.45
20240812110008,731.19
20240812111008,1005.09
20240812112008,944.53
20240812113008,728.1
20240812114008,865.07
20240812115008,907.65
20240812120008,547.6
20240812121008,993.5
20240812122008,1096.37
20240812123008,936.99
20240812124008,1039.89
20240812125008,1040.1
20240812130008,1380.1
20240812131008,1321.35
20240812132008,1233.43
20240812133008,1177.31
20240812134008,796.47
20240812135008,775.93
20240812140008,261.36
20240812141008,156.15
20240812142008,323.3
20240812143008,318.05
20240812144008,125.65
20240812145008,0.0
20240812150008,0.0
20240812151008,60.6
20240812152008,46.07
20240812153008,86.56
20240812154008,18.44
20240812155008,0.0
20240812160008,0.0
20240812161008,16.84
20240812162008,24.7
20240812163008,21.92
20240812164008,16.79
20240812165008,0.0
20240828090008,20.81
20240828091008,14.24
20240828092008,6.47
20240828093008,0.0
20240828094008,0.0
20240828095008,0.0
20240828100008,74.89
20240828101008,144.13
20240828102008,179.91
20240828103008,53.79
20240828104008,169.18
20240828105008,762.25
20240828110008,914.98
20240828111008,974.67
20240828112008,1065.25
20240828113008,893.64
20240828114008,761.28
20240828115008,904.02
20240828120008,987.1
20240828121008,1261.73
20240828122008,1082.61
20240828123008,1161.05
20240828124008,1000.61
20240828125008,844.43
20240828130008,1458.95
20240828131008,1687.98
20240828132008,1544.17
20240828133008,1297.73
20240828134008,1220.53
20240828135008,1005.52
20240828140008,1037.15
20240828141008,1294.16
20240828142008,1133.0
20240828143008,862.56
20240828144008,726.72
20240828145008,305.42
20240828150008,125.03
20240828151008,199.1
20240828152008,118.01
20240828153008,67.91
20240828154008,71.53
20240828155008,69.19
20240828160008,0.0
20240828161008,2.3
20240828162008,17.44
20240828163008,21.1
20240828164008,0.0
20240828165008,23.87
20240307090010,3.39
20240307091010,2.22
20240307092010,2.88
20240307093010,14.36
20240307094010,3.76
20240307095010,0.0
20240307100010,12.0
20240307101010,17.18
20240307102010,14.51
20240307103010,11.68
20240307104010,3.73
20240307105010,7.07
20240307110010,28.23
20240307111010,20.88
20240307112010,17.05
20240307113010,25.85
20240307114010,15.02
20240307115010,23.04
20240307120010,8.36
20240307121010,0.0
20240307122010,13.42
20240307123010,18.41
20240307124010,11.37
20240307125010,0.63
20240307130010,9.05
20240307131010,33.64
20240307132010,5.99
20240307133010,2.16
20240307134010,9.52
20240307135010,14.62
20240307140010,11.83
20240307141010,10.71
20240307142010,5.57
20240307143010,13.49
20240307144010,0.0
20240307145010,4.52
20240307150010,5.59
20240307151010,0.0
20240307152010,0.0
20240307153010,3.33
20240307154010,0.0
20240307155010,3.25
20240307160010,0.0
20240307161010,0.0
20240307162010,1.42
20240307163010,3.72
20240307164010,1.43
20240307165010,10.05
20240310090010,6.21
20240310091010,12.69
20240310092010,6.13
20240310093010,9.81
20240310094010,10.09
20240310095010,9.07
20240310100010,7.54
20240310101010,14.97
20240310102010,14.36
20240310103010,40.38
20240310104010,24.91
20240310105010,26.83
20240310110010,14.49
20240310111010,12.27
20240310112010,5.46
20240310113010,6.36
20240310114010,17.5
20240310115010,12.79
20240310120010,7.73
20240310121010,11.57
20240310122010,22.12
20240310123010,19.78
20240310124010,32.69
20240310125010,27.6
20240310130010,27.63
20240310131010,26.76
20240310132010,32.34
20240310133010,39.17
20240310134010,58.46
20240310135010,77.53
20240310140010,56.89
20240310141010,35.36
20240310142010,32.33
20240310143010,14.08
20240310144010,62.92
20240310145010,82.73
20240310150010,84.83
20240310151010,69.2
20240310152010,37.36
20240310153010,22.55
20240310154010,52.61
20240310155010,52.01
20240310160010,0.57
20240310161010,0.0
20240310162010,0.0
20240310163010,0.0
20240310164010,1.52
20240310165010,0.0
20240423090010,65.4
20240423091010,25.67
20240423092010,25.34
20240423093010,0.0
20240423094010,5.36
20240423095010,0.0
20240423100010,24.48
20240423101010,94.76
20240423102010,104.11
20240423103010,166.05
20240423104010,93.24
20240423105010,20.03
20240423110010,47.63
20240423111010,6.42
20240423112010,57.85
20240423113010,89.59
20240423114010,92.04
20240423115010,78.25
20240423120010,2.39
20240423121010,36.17
20240423122010,4.39
20240423123010,33.74
20240423124010,44.79
20240423125010,91.39
20240423130010,17.93
20240423131010,4.92
20240423132010,6.49
20240423133010,16.9
20240423134010,60.27
20240423135010,66.5
20240423140010,40.73
20240423141010,61.27
20240423142010,59.4
20240423143010,53.29
20240423144010,46.33
20240423145010,33.97
20240423150010,21.15
20240423151010,30.17
20240423152010,42.14
20240423153010,43.19
20240423154010,45.29
20240423155010,20.25
20240423160010,0.0
20240423161010,0.0
20240423162010,12.05
20240423163010,4.52
20240423164010,5.1
20240423165010,0.0
20240519090010,51.84
20240519091010,22.37
20240519092010,24.43
20240519093010,8.85
20240519094010,24.06
20240519095010,27.6
20240519100010,45.82
20240519101010,34.36
20240519102010,27.57
20240519103010,78.47
20240519104010,61.12
20240519105010,26.4
20240519110010,39.22
20240519111010,63.33
20240519112010,85.85
20240519113010,85.25
20240519114010,101.72
20240519115010,105.08
20240519120010,22.38
20240519121010,47.1
20240519122010,19.73
20240519123010,42.59
20240519124010,40.68
20240519125010,34.39
20240519130010,20.29
20240519131010,14.67
20240519132010,37.65
20240519133010,87.12
20240519134010,66.4
20240519135010,73.97
20240519140010,63.38
20240519141010,71.41
20240519142010,75.92
20240519143010,79.67
20240519144010,80.71
20240519145010,99.01
20240519150010,90.32
20240519151010,65.33
20240519152010,53.7
20240519153010,55.64
20240519154010,129.36
20240519155010,95.12
20240519160010,27.6
20240519161010,13.26
20240519162010,7.69
20240519163010,0.0
20240519164010,3.82
20240519165010,0.0
20240619090010,159.73
20240619091010,379.6
20240619092010,521.67
20240619093010,579.14
20240619094010,576.48
20240619095010,741.68
20240619100010,803.21
20240619101010,909.39
20240619102010,1073.75
20240619103010,971.49
20240619104010,701.35
20240619105010,1039.1
20240619110010,1027.59
20240619111010,943.91
20240619112010,978.48
20240619113010,1092.31
20240619114010,1038.25
20240619115010,1059.83
20240619120010,1209.0
20240619121010,1193.81
20240619122010,1171.49
20240619123010,1139.57
20240619124010,284.12
20240619125010,657.59
20240619130010,332.3
20240619131010,0.0
20240619132010,220.07
20240619133010,0.0
20240619134010,0.0
20240619135010,188.05
20240619140010,130.81
20240619141010,0.0
20240619142010,0.0
20240619143010,0.0
20240619144010,0.0
20240619145010,0.0
20240619150010,2.74
20240619151010,0.0
20240619152010,0.0
20240619153010,0.0
20240619154010,0.0
20240619155010,0.0
20240619160010,0.0
20240619161010,0.0
20240619162010,0.0
20240619163010,0.0
20240619164010,5.83
20240619165010,1.35
20240711090010,413.26
20240711091010,488.26
20240711092010,595.73
20240711093010,704.53
20240711094010,814.44
20240711095010,875.95
20240711100010,951.76
20240711101010,1081.72
20240711102010,1030.32
20240711103010,1071.49
20240711104010,1289.0
20240711105010,1204.17
20240711110010,1272.72
20240711111010,1289.82
20240711112010,1389.02
20240711113010,1485.77
20240711114010,1189.03
20240711115010,1266.55
20240711120010,1022.84
20240711121010,1113.81
20240711122010,1220.2
20240711123010,1263.36
20240711124010,652.15
20240711125010,134.6
20240711130010,46.34
20240711131010,129.23
20240711132010,245.42
20240711133010,165.19
20240711134010,254.53
20240711135010,88.05
20240711140010,132.11
20240711141010,12.26
20240711142010,0.0
20240711143010,0.0
20240711144010,0.0
20240711145010,0.0
20240711150010,0.0
20240711151010,0.0
20240711152010,0.0
20240711153010,0.0
20240711154010,0.0
20240711155010,0.0
20240711160010,7.06
20240711161010,22.09
20240711162010,6.67
20240711163010,0.0
20240711164010,7.1
20240711165010,0.0
20240207090017,182.98
20240207091017,185.02
20240207092017,223.7
20240207093017,224.35
20240207094017,450.01
20240207095017,926.9
20240207100017,921.41
20240207101017,1070.37
20240207102017,1097.62
20240207103017,897.99
20240207104017,343.59
20240207105017,215.56
20240207110017,72.93
20240207111017,98.97
20240207112017,61.39
20240207113017,61.61
20240207114017,45.03
20240207115017,0.0
20240207120017,47.71
20240207121017,45.26
20240207122017,44.9
20240207123017,56.18
20240207124017,51.45
20240207125017,33.47
20240207130017,29.78
20240207131017,24.32
20240207132017,1.57
20240207133017,17.57
20240207134017,4.13
20240207135017,18.22
20240207140017,0.36
20240207141017,0.17
20240207142017,2.86
20240207143017,20.0
20240207144017,5.2
20240207145017,20.23
20240207150017,0.4
20240207151017,14.03
20240207152017,0.0
20240207153017,21.07
20240207154017,4.47
20240207155017,5.68
20240207160017,0.0
20240207161017,3.38
20240207162017,0.0
20240207163017,6.04
20240207164017,13.07
20240207165017,14.21
20240224090017,45.54
20240224091017,69.06
20240224092017,76.94
20240224093017,53.48
20240224094017,97.45
20240224095017,167.67
20240224100017,137.18
20240224101017,201.56
20240224102017,288.74
20240224103017,280.71
20240224104017,191.13
20240224105017,161.07
20240224110017,95.21
20240224111017,138.82
20240224112017,108.29
20240224113017,79.1
20240224114017,114.72
20240224115017,125.59
20240224120017,50.01
20240224121017,104.2
20240224122017,47.83
20240224123017,32.47
20240224124017,57.44
20240224125017,43.13
20240224130017,56.43
20240224131017,75.86
20240224132017,76.88
20240224133017,41.37
20240224134017,44.8
20240224135017,78.97
20240224140017,27.36
20240224141017,30.76
20240224142017,7.44
20240224143017,2.77
20240224144017,9.04
20240224145017,6.86
20240224150017,5.93
20240224151017,3.97
20240224152017,9.93
20240224153017,11.16
20240224154017,3.59
20240224155017,9.9
20240224160017,7.59
20240224161017,0.46
20240224162017,6.32
20240224163017,6.06
20240224164017,0.92
20240224165017,0.35
20240318090017,18.51
20240318091017,16.36
20240318092017,3.46
20240318093017,14.71
20240318094017,23.48
20240318095017,12.08
20240318100017,24.71
20240318101017,18.1
20240318102017,25.01
20240318103017,26.95
20240318104017,31.64
20240318105017,9.5
20240318110017,37.73
20240318111017,25.54
20240318112017,37.26
20240318113017,47.54
20240318114017,15.81
20240318115017,17.63
20240318120017,42.9
20240318121017,12.47
20240318122017,27.89
20240318123017,40.08
20240318124017,5.29
20240318125017,14.61
20240318130017,7.39
20240318131017,0.0
20240318132017,0.0
20240318133017,17.93
20240318134017,0.0
20240318135017,7.89
20240318140017,5.98
20240318141017,7.14
20240318142017,3.46
20240318143017,6.72
20240318144017,7.3
20240318145017,10.25
20240318150017,12.11
20240318151017,3.42
20240318152017,0.0
20240318153017,10.92
20240318154017,4.42
20240318155017,0.0
20240318160017,4.02
20240318161017,0.44
20240318162017,0.0
20240318163017,2.61
20240318164017,0.0
20240318165017,3.24
20240509090017,102.56
20240509091017,162.79
20240509092017,245.34
20240509093017,325.4
20240509094017,464.75
20240509095017,482.56
20240509100017,320.23
20240509101017,334.28
20240509102017,592.06
20240509103017,428.19
20240509104017,476.84
20240509105017,473.14
20240509110017,743.02
20240509111017,715.55
20240509112017,440.5
20240509113017,325.01
20240509114017,338.6
20240509115017,274.32
20240509120017,165.99
20240509121017,87.33
20240509122017,210.93
20240509123017,227.1
20240509124017,183.37
20240509125017,209.07
20240509130017,208.9
20240509131017,145.05
20240509132017,233.69
20240509133017,151.61
20240509134017,125.12
20240509135017,132.16
20240509140017,52.24
20240509141017,28.82
20240509142017,37.57
20240509143017,18.33
20240509144017,34.82
20240509145017,35.57
20240509150017,23.62
20240509151017,29.41
20240509152017,4.42
20240509153017,27.63
20240509154017,20.01
20240509155017,0.0
20240509160017,0.0
20240509161017,0.0
20240509162017,0.0
20240509163017,17.28
20240509164017,4.12
20240509165017,4.86
20240602090017,32.6
20240602091017,19.92
20240602092017,5.46
20240602093017,0.0
20240602094017,0.0
20240602095017,0.0
20240602100017,6.53
20240602101017,20.85
20240602102017,16.58
20240602103017,32.03
20240602104017,15.91
20240602105017,0.0
20240602110017,41.15
20240602111017,33.49
20240602112017,12.39
20240602113017,1.35
20240602114017,3.31
20240602115017,0.0
20240602120017,42.76
20240602121017,13.98
20240602122017,0.0
20240602123017,23.33
20240602124017,32.23
20240602125017,0.0
20240602130017,14.13
20240602131017,17.36
20240602132017,5.5
20240602133017,44.8
20240602134017,15.47
20240602135017,0.0
20240602140017,9.5
20240602141017,5.35
20240602142017,0.0
20240602143017,13.14
20240602144017,0.0
20240602145017,9.12
20240602150017,10.39
20240602151017,0.0
20240602152017,0.0
20240602153017,31.82
20240602154017,41.17
20240602155017,40.8
20240602160017,12.68
20240602161017,0.0
20240602162017,0.0
20240602163017,0.0
20240602164017,0.0
20240602165017,2.01
20240604090017,470.3
20240604091017,413.06
20240604092017,332.7
20240604093017,365.38
20240604094017,432.23
20240604095017,508.54
20240604100017,844.67
20240604101017,686.39
20240604102017,576.71
20240604103017,431.59
20240604104017,576.83
20240604105017,426.32
20240604110017,312.01
20240604111017,194.22
20240604112017,286.3
20240604113017,210.63
20240604114017,340.62
20240604115017,394.0
20240604120017,250.95
20240604121017,117.23
20240604122017,254.72
20240604123017,133.92
20240604124017,169.29
20240604125017,190.79
20240604130017,137.23
20240604131017,70.28
20240604132017,151.01
20240604133017,91.97
20240604134017,111.45
20240604135017,188.73
20240604140017,130.57
20240604141017,100.59
20240604142017,132.58
20240604143017,113.95
20240604144017,91.41
20240604145017,77.62
20240604150017,56.09
20240604151017,31.25
20240604152017,26.98
20240604153017,55.38
20240604154017,18.38
20240604155017,0.0
20240604160017,0.0
20240604161017,0.0
20240604162017,10.77
20240604163017,0.0
20240604164017,5.83
20240604165017,0.0
20240609090017,523.72
20240609091017,737.03
20240609092017,424.45
20240609093017,561.85
20240609094017,570.61
20240609095017,590.58
20240609100017,355.84
20240609101017,176.16
20240609102017,259.35
20240609103017,328.27
20240609104017,398.68
20240609105017,335.26
20240609110017,490.46
20240609111017,225.98
20240609112017,300.86
20240609113017,382.71
20240609114017,393.33
20240609115017,325.11
20240609120017,94.59
20240609121017,40.61
20240609122017,17.63
20240609123017,31.55
20240609124017,57.89
20240609125017,106.36
20240609130017,8.29
20240609131017,6.24
20240609132017,18.04
20240609133017,27.37
20240609134017,36.11
20240609135017,77.02
20240609140017,0.0
20240609141017,7.13
20240609142017,0.0
20240609143017,8.92
20240609144017,0.0
20240609145017,0.0
20240609150017,0.0
20240609151017,15.11
20240609152017,26.15
20240609153017,28.14
20240609154017,36.6
20240609155017,0.26
20240609160017,13.63
20240609161017,17.0
20240609162017,3.36
20240609163017,0.0
20240609164017,8.26
20240609165017,0.0
20240709090017,897.85
20240709091017,947.73
20240709092017,1020.15
20240709093017,1037.63
20240709094017,1070.08
20240709095017,1087.58
20240709100017,1190.31
20240709101017,1177.84
20240709102017,1191.11
20240709103017,1233.18
20240709104017,1127.61
20240709105017,1371.7
20240709110017,1414.81
20240709111017,1336.18
20240709112017,1202.75
20240709113017,1264.28
20240709114017,1214.42
20240709115017,1268.81
20240709120017,1350.26
20240709121017,943.56
20240709122017,1298.34
20240709123017,1092.89
20240709124017,1059.28
20240709125017,1128.66
20240709130017,1026.72
20240709131017,455.59
20240709132017,694.65
20240709133017,636.6
20240709134017,445.76
20240709135017,648.13
20240709140017,694.07
20240709141017,479.41
20240709142017,282.7
20240709143017,291.27
20240709144017,295.35
20240709145017,156.29
20240709150017,91.79
20240709151017,0.0
20240709152017,0.0
20240709153017,162.23
20240709154017,0.0
20240709155017,13.45
20240709160017,116.23
20240709161017,63.99
20240709162017,42.78
20240709163017,70.58
20240709164017,61.61
20240709165017,53.94
20240106090001,1098.29
20240106091001,1209.38
20240106092001,1261.15
20240106093001,1587.94
20240106094001,1647.05
20240106095001,1680.14
20240106100001,1682.54
20240106101001,1727.08
20240106102001,1619.83
20240106103001,1753.97
20240106104001,1775.09
20240106105001,1444.71
20240106110001,1525.46
20240106111001,1462.07
20240106112001,1453.38
20240106113001,1575.71
20240106114001,1191.59
20240106115001,1002.99
20240106120001,1226.39
20240106121001,1506.38
20240106122001,1665.86
20240106123001,1582.18
20240106124001,1410.21
20240106125001,1506.75
20240106130001,1310.52
20240106131001,1199.17
20240106132001,930.54
20240106133001,1074.08
20240106134001,805.64
20240106135001,735.25
20240106140001,547.83
20240106141001,448.41
20240106142001,352.8
20240106143001,401.93
20240106144001,257.3
20240106145001,246.32
20240106150001,144.01
20240106151001,100.04
20240106152001,16.04
20240106153001,30.8
20240106154001,45.41
20240106155001,37.19
20240106160001,47.91
20240106161001,33.39
20240106162001,10.47
20240106163001,23.85
20240106164001,10.3
20240106165001,22.86
20240111090001,152.75
20240111091001,142.14
20240111092001,109.95
20240111093001,114.13
20240111094001,111.69
20240111095001,110.49
20240111100001,229.95
20240111101001,208.03
20240111102001,158.24
20240111103001,143.61
20240111104001,122.64
20240111105001,198.36
20240111110001,375.0
20240111111001,484.87
20240111112001,405.18
20240111113001,496.78
20240111114001,522.1
20240111115001,571.72
20240111120001,606.72
20240111121001,495.21
20240111122001,442.13
20240111123001,396.49
20240111124001,543.81
20240111125001,546.47
20240111130001,471.63
20240111131001,362.98
20240111132001,267.01
20240111133001,264.23
20240111134001,286.87
20240111135001,376.37
20240111140001,140.56
20240111141001,103.5
20240111142001,43.87
20240111143001,18.59
20240111144001,37.5
20240111145001,58.27
20240111150001,44.94
20240111151001,40.19
20240111152001,5.64
20240111153001,7.91
20240111154001,7.87
20240111155001,7.9
20240111160001,0.0
20240111161001,5.09
20240111162001,0.0
20240111163001,0.24
20240111164001,32.55
20240111165001,10.77
20240213090001,923.48
20240213091001,1040.97
20240213092001,1183.23
20240213093001,1300.14
20240213094001,1403.34
20240213095001,1527.62
20240213100001,1698.55
20240213101001,1751.79
20240213102001,1781.63
20240213103001,1776.46
20240213104001,1747.7
20240213105001,1744.25
20240213110001,1917.29
20240213111001,1884.98
20240213112001,1812.06
20240213113001,1778.23
20240213114001,1910.52
20240213115001,1914.84
20240213120001,1701.3
20240213121001,1563.88
20240213122001,1543.66
20240213123001,1150.0
20240213124001,936.09
20240213125001,1436.89
20240213130001,570.25
20240213131001,229.29
20240213132001,191.32
20240213133001,123.93
20240213134001,128.24
20240213135001,190.54
20240213140001,228.28
20240213141001,183.11
20240213142001,176.78
20240213143001,113.12
20240213144001,161.17
20240213145001,145.17
20240213150001,80.89
20240213151001,78.8
20240213152001,72.78
20240213153001,46.42
20240213154001,54.59
20240213155001,57.44
20240213160001,37.88
20240213161001,36.09
20240213162001,29.21
20240213163001,0.0
20240213164001,10.11
20240213165001,43.8
20240508090001,210.73
20240508091001,116.01
20240508092001,109.55
20240508093001,111.99
20240508094001,116.58
20240508095001,105.91
20240508100001,88.14
20240508101001,147.47
20240508102001,102.5
20240508103001,61.33
20240508104001,41.03
20240508105001,73.1
20240508110001,68.07
20240508111001,36.09
20240508112001,73.75
20240508113001,84.36
20240508114001,99.02
20240508115001,119.61
20240508120001,158.23
20240508121001,124.74
20240508122001,200.84
20240508123001,87.21
20240508124001,39.52
20240508125001,0.0
20240508130001,24.08
20240508131001,2.15
20240508132001,0.0
20240508133001,17.5
20240508134001,21.66
20240508135001,7.46
20240508140001,30.58
20240508141001,28.46
20240508142001,64.26
20240508143001,21.2
20240508144001,7.0
20240508145001,2.55
20240508150001,0.15
20240508151001,0.0
20240508152001,17.84
20240508153001,1.82
20240508154001,0.0
20240508155001,0.0
20240508160001,0.0
20240508161001,0.0
20240508162001,0.0
20240508163001,3.88
20240508164001,0.0
20240508165001,0.0
20240510090001,688.92
20240510091001,970.22
20240510092001,859.0
20240510093001,1066.47
20240510094001,756.27
20240510095001,719.48
20240510100001,577.3
20240510101001,532.73
20240510102001,730.05
20240510103001,950.8
20240510104001,947.68
20240510105001,896.26
20240510110001,908.31
20240510111001,968.95
20240510112001,858.18
20240510113001,1283.72
20240510114001,1143.72
20240510115001,727.53
20240510120001,1235.17
20240510121001,638.46
20240510122001,1360.26
20240510123001,1065.55
20240510124001,1310.56
20240510125001,1180.23
20240510130001,662.14
20240510131001,213.15
20240510132001,259.86
20240510133001,584.17
20240510134001,152.46
20240510135001,200.99
20240510140001,164.03
20240510141001,116.99
20240510142001,118.77
20240510143001,83.6
20240510144001,111.92
20240510145001,114.51
20240510150001,112.32
20240510151001,96.34
20240510152001,90.51
20240510153001,84.95
20240510154001,78.21
20240510155001,75.82
20240510160001,71.82
20240510161001,96.63
20240510162001,55.32
20240510163001,33.88
20240510164001,21.22
20240510165001,0.0
20240524090001,47.2
20240524091001,57.55
20240524092001,108.71
20240524093001,119.72
20240524094001,126.5
20240524095001,327.43
20240524100001,74.2
20240524101001,84.17
20240524102001,141.58
20240524103001,123.05
20240524104001,94.55
20240524105001,102.83
20240524110001,60.14
20240524111001,68.67
20240524112001,129.04
20240524113001,256.88
20240524114001,123.08
20240524115001,49.93
20240524120001,0.0
20240524121001,96.27
20240524122001,176.78
20240524123001,135.74
20240524124001,268.86
20240524125001,454.09
20240524130001,550.27
20240524131001,361.32
20240524132001,300.89
20240524133001,143.2
20240524134001,106.34
20240524135001,48.73
20240524140001,25.44
20240524141001,22.42
20240524142001,10.46
20240524143001,9.64
20240524144001,2.98
20240524145001,0.0
20240524150001,0.0
20240524151001,2.52
20240524152001,0.0
20240524153001,0.0
20240524154001,0.0
20240524155001,6.06
20240524160001,1.69
20240524161001,4.35
20240524162001,4.38
20240524163001,0.0
20240524164001,0.98
20240524165001,4.96
20240623090001,440.63
20240623091001,881.06
20240623092001,296.13
20240623093001,171.79
20240623094001,852.34
20240623095001,1075.89
20240623100001,1188.1
20240623101001,1165.82
20240623102001,1196.14
20240623103001,1153.82
20240623104001,1201.14
20240623105001,1192.98
20240623110001,1076.47
